granularity,system,prefix,reference,prediction,topk_predictions,latency_ms,topk_hit,topk_rank,char_match,usefulness,first_word_match,semantic_sim,overlap
next_word,qwen,How,tell,"Class1
Class1","Class1
Class1 |  Answer is Added to the | 글 بدل نب |  Question: A and B |  Answered: ""I",211.58480644226074,0,,,0,0.0,,
next_word,frequency_baseline,How,tell,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,How,tell,long,long | to | do,0,0,,,0,0.0,,
next_word,random_baseline,How,tell,uses,uses | isn't | most | poorly | events,0,0,,,0,0.0,,
next_word,qwen,How tell,this, to help someone with a, to help someone with a |  the age ofshape with |  the user that the current |  the difference between a true |  if the two triangles are,240.37885665893555,0,,,0,0.0,,
next_word,frequency_baseline,How tell,this,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,ngram_baseline,How tell,this,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,random_baseline,How tell,this,live,live | answer | model | least | test,0,0,,,0,0.0,,
next_word,qwen,How tell this to,my," a baby: ""Okay"," a baby: ""Okay |  the user, using the |  a person who is not |  a person who has an |  a nurse: ""I",243.62492561340332,0,,,1,0.0,,
next_word,frequency_baseline,How tell this to,my,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,ngram_baseline,How tell this to,my,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,random_baseline,How tell this to,my,movement,movement | terms | format | needs | five,0,0,,,0,0.0,,
next_word,qwen,How tell this to my,boss," friend? ""I'm"," friend? ""I'm |  boss? ""I feel |  wife: ""My favorite |  husband?

""Hey, |  friend? 

The man",251.39212608337402,1,2,,0,0.0,,
next_word,frequency_baseline,How tell this to my,boss,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,ngram_baseline,How tell this to my,boss,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,random_baseline,How tell this to my,boss,opinions,opinions | did | left | quickly | wheel,0,0,,,0,0.0,,
next_word,qwen,How tell this to my boss,via," in a natural, convers"," in a natural, convers | ? What is the best |  about a report about the | ?
To get the best | : ""I can't",251.62792205810547,0,,,0,0.0,,
next_word,frequency_baseline,How tell this to my boss,via,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,How tell this to my boss,via,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,How tell this to my boss,via,expressing,expressing | one | information | what | how,0,0,,,0,0.0,,
next_word,qwen,Come,"on,"," Name, I am the"," Name, I am the | 我又到了这个日子里 | Class::Class(const char |  Answer家庭，我需要 |  Solution to the equation $",215.75379371643066,0,,,1,0.0,,
next_word,frequency_baseline,Come,"on,",the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,Come,"on,",the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,Come,"on,",sleep,sleep | strong | solve | education | weather,0,0,,,0,0.0,,
next_word,qwen,"Come on, please",!,", bring me some soup",", bring me some soup | , let's see who | , Don't be so | , I think I should | . I'm not sure",250.32877922058105,0,,,0,0.0,,
next_word,frequency_baseline,"Come on, please",!,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,"Come on, please",!,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,"Come on, please",!,first,first | remain | difficult | will | capability,0,0,,,1,0.0,,
next_word,qwen,"Come on, please ! I",need, need you to write a, need you to write a |  have seen it before. |  just got a job at |  was wondering if you could |  need a new name for,246.44017219543457,1,1,,2,1.0,,
next_word,frequency_baseline,"Come on, please ! I",need,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,"Come on, please ! I",need,don't,don't | want | recently,0,0,,,0,0.0,,
next_word,random_baseline,"Come on, please ! I",need,bought,bought | still | left | kind | own,0,0,,,0,0.0,,
next_word,qwen,"Come on, please ! I need this",for, help. I need to," help. I need to |  help today ! I need | , please, in the |  help now.
But I |  for the final submission,",251.3561248779297,1,5,,1,0.0,,
next_word,frequency_baseline,"Come on, please ! I need this",for,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,ngram_baseline,"Come on, please ! I need this",for,was,was,0,0,,,1,0.0,,
next_word,random_baseline,"Come on, please ! I need this",for,live,live | recently | of | papers | effective,0,0,,,0,0.0,,
next_word,qwen,"Come on, please ! I need this for",my, my class presentation. I," my class presentation. I |  the following problem. Here |  my assignment.

Okay, |  an assignment. I'm |  my assignment. It's",251.86586380004883,1,1,,2,1.0,,
next_word,frequency_baseline,"Come on, please ! I need this for",my,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,ngram_baseline,"Come on, please ! I need this for",my,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,random_baseline,"Come on, please ! I need this for",my,change,change | shelf | pronunciation | access | technology,0,0,,,0,0.0,,
next_word,qwen,In my seminar I,plan, have a question about the, have a question about the |  had this problem: There |  had a question about the |  was given a question about |  heard that the following equation,244.92311477661133,0,,,0,0.0,,
next_word,frequency_baseline,In my seminar I,plan,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,In my seminar I,plan,don't,don't | want | recently,0,0,,,0,0.0,,
next_word,random_baseline,In my seminar I,plan,your,your | repercussions | expressing | explain | count,0,0,,,0,0.0,,
next_word,qwen,In my seminar I plan to use an example,of, of a function that is," of a function that is |  from the real world, |  from the textbook of the |  of a **linear regression | 露台设计 that uses",249.92084503173828,1,1,,2,1.0,,
next_word,frequency_baseline,In my seminar I plan to use an example,of,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,ngram_baseline,In my seminar I plan to use an example,of,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,random_baseline,In my seminar I plan to use an example,of,languages,languages | them | however | know | specifies,0,0,,,0,0.0,,
next_word,qwen,In my seminar I plan to use an example of a robot arm that cooks,burgers.,", but since I can",", but since I can |  food. It is a |  food. The robot arm |  food. What's the |  food and presents presents.",267.4899101257324,0,,,0,0.0,,
next_word,frequency_baseline,In my seminar I plan to use an example of a robot arm that cooks,burgers.,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,In my seminar I plan to use an example of a robot arm that cooks,burgers.,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,In my seminar I plan to use an example of a robot arm that cooks,burgers.,religion,religion | saying | gone | calculator | not,0,0,,,0,0.0,,
next_word,qwen,In my seminar I plan to use an example of a robot arm that cooks burgers. Can you give me an,example, example of a situation where," example of a situation where |  example of a problem that |  example of a robot arm |  example.location, date,",290.61007499694824,1,1,,2,1.0,,
next_word,frequency_baseline,In my seminar I plan to use an example of a robot arm that cooks burgers. Can you give me an,example,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,In my seminar I plan to use an example of a robot arm that cooks burgers. Can you give me an,example,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,In my seminar I plan to use an example of a robot arm that cooks burgers. Can you give me an,example,development,development | broken | wanted | easily | i'm,0,0,,,0,0.0,,
next_word,qwen,In my seminar I plan to use an example of a robot arm that cooks burgers. Can you give me an example of how a Reality,Gap,-Based Robotics (RBR,-Based Robotics (RBR | -Aware Map (RAM |  TV show would be similar | -First Approach (R | -Based Robotics System (R,311.6767406463623,0,,,0,0.0,,
next_word,frequency_baseline,In my seminar I plan to use an example of a robot arm that cooks burgers. Can you give me an example of how a Reality,Gap,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,In my seminar I plan to use an example of a robot arm that cooks burgers. Can you give me an example of how a Reality,Gap,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,In my seminar I plan to use an example of a robot arm that cooks burgers. Can you give me an example of how a Reality,Gap,goal,goal | distro | will | ctf | scratch,0,0,,,0,0.0,,
next_word,qwen,Explain state,preparation,", asprecated, and",", asprecated, and |  that the equation $  |  of the art of a |  and compare the properties of |  the general principles of the",241.4698600769043,0,,,0,0.0,,
next_word,frequency_baseline,Explain state,preparation,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,Explain state,preparation,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,Explain state,preparation,also,also | error | does | happen | now,0,0,,,0,0.0,,
next_word,qwen,Explain state preparation in,quantum, a way that is appropriate," a way that is appropriate |  the context of information theory |  a simple way.
I |  detail, starting from遗忘 |  the context of quantum mechanics",244.7068691253662,0,,,0,0.0,,
next_word,frequency_baseline,Explain state preparation in,quantum,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,Explain state preparation in,quantum,the,the,0,0,,,0,0.0,,
next_word,random_baseline,Explain state preparation in,quantum,reschedule,reschedule | difficult | errands | pun | bought,0,0,,,0,0.0,,
next_word,qwen,Explain state preparation in quantum mechanics and,make, its relation to quantum field," its relation to quantum field |  its applications.

**a |  its relation to the super |  its importance in solving quantum |  state transition probability

Okay",251.18374824523926,0,,,0,0.0,,
next_word,frequency_baseline,Explain state preparation in quantum mechanics and,make,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,Explain state preparation in quantum mechanics and,make,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,Explain state preparation in quantum mechanics and,make,solve,solve | bananas | censorship | emotions | unable,0,0,,,0,0.0,,
next_word,qwen,Explain state preparation in quantum mechanics and make connections,with, to other topics like graph," to other topics like graph |  with the quantum computing algorithm |  to quantum computing and quantum |  to chemistry?
Answer:
 |  between it and other areas",255.93304634094238,1,2,,1,0.0,,
next_word,frequency_baseline,Explain state preparation in quantum mechanics and make connections,with,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,ngram_baseline,Explain state preparation in quantum mechanics and make connections,with,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,random_baseline,Explain state preparation in quantum mechanics and make connections,with,have,have | modified | bit | paradox | gas,0,0,,,1,0.0,,
next_word,qwen,Explain state preparation in quantum mechanics and make connections with the,idea, other parts of the textbook," other parts of the textbook |  quantum computer and quantum information |  role of the environment in |  physical world.

**A |  atomic structure and the wave",259.8538398742676,0,,,1,0.0,,
next_word,frequency_baseline,Explain state preparation in quantum mechanics and make connections with the,idea,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,Explain state preparation in quantum mechanics and make connections with the,idea,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,Explain state preparation in quantum mechanics and make connections with the,idea,should,should | which | create | product | can't,0,0,,,0,0.0,,
next_word,qwen,Now describe,writing,", in a sentence,",", in a sentence, |  a scene from the story |  the following passage: the |  the process that would be |  the problem and solution.

",243.59798431396484,0,,,0,0.0,,
next_word,frequency_baseline,Now describe,writing,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,Now describe,writing,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,Now describe,writing,universes,universes | american | italian | phone | control,0,0,,,0,0.0,,
next_word,qwen,Now describe writing malware in,assembler," the lab, such that"," the lab, such that |  a way that's not |  a way that makes the |  the Windows operating system using |  a way that the malware",247.80893325805664,0,,,0,0.0,,
next_word,frequency_baseline,Now describe writing malware in,assembler,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,Now describe writing malware in,assembler,the,the,0,0,,,0,0.0,,
next_word,random_baseline,Now describe writing malware in,assembler,dog,dog | get | abide | specifies | failure,0,0,,,0,0.0,,
next_word,qwen,Now describe writing malware in assembler using the,speaking, code that was written in, code that was written in |  assembly language to create a |  C++ libraries as a |  provided code snippet. What |  provided assembly code. This,257.6749324798584,0,,,0,0.0,,
next_word,frequency_baseline,Now describe writing malware in assembler using the,speaking,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,ngram_baseline,Now describe writing malware in assembler using the,speaking,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,random_baseline,Now describe writing malware in assembler using the,speaking,emotions,emotions | make | overcome | intimate | can,0,0,,,0,0.0,,
next_word,qwen,Now describe writing malware in assembler using the speaking style of,an, a self-help guide to," a self-help guide to |  a character from the movie |  the original text.

The |  the movie ""The Matrix |  the programming language, not",257.0338249206543,0,,,2,0.0,,
next_word,frequency_baseline,Now describe writing malware in assembler using the speaking style of,an,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,ngram_baseline,Now describe writing malware in assembler using the speaking style of,an,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,random_baseline,Now describe writing malware in assembler using the speaking style of,an,cause,cause | scientific | linux | quickly | simulators,0,0,,,0,0.0,,
next_word,qwen,Now describe writing malware in assembler using the speaking style of an Italian mobster,from,"

I need to write","

I need to write | . The speaking style should |  and include a twist of |  in the city of Rome | , how would you write",270.6139087677002,0,,,0,0.0,,
next_word,frequency_baseline,Now describe writing malware in assembler using the speaking style of an Italian mobster,from,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,ngram_baseline,Now describe writing malware in assembler using the speaking style of an Italian mobster,from,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,random_baseline,Now describe writing malware in assembler using the speaking style of an Italian mobster,from,simulator,simulator | since | clear | was | level,0,0,,,0,0.0,,
next_word,qwen,"Haha, yeah I",want, know I don't get, know I don't get |  know. I have a | ’m not sure about that | 'm going to take it |  can see the problem.,244.03023719787598,0,,,0,0.0,,
next_word,frequency_baseline,"Haha, yeah I",want,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,"Haha, yeah I",want,don't,don't | want | recently,0,1,2,,0,0.0,,
next_word,random_baseline,"Haha, yeah I",want,path,path | specialized | important | top | like,0,0,,,0,0.0,,
next_word,qwen,"Haha, yeah I want to test",your," this problem... So,"," this problem... So, |  this, let me see |  your knowledge on this. |  this. Let me think |  if the system is functioning",251.05690956115723,1,3,,1,0.0,,
next_word,frequency_baseline,"Haha, yeah I want to test",your,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,ngram_baseline,"Haha, yeah I want to test",your,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,random_baseline,"Haha, yeah I want to test",your,reverse,reverse | suggests | overcome | pretend | example,0,0,,,0,0.0,,
next_word,qwen,"Haha, yeah I want to test your capabilities! Describe the",moves, process of creating a digital, process of creating a digital |  purpose of the human brain |  scenario where a robot is |  steps to solve a crypt |  following characters in your imagination,275.91896057128906,0,,,0,0.0,,
next_word,frequency_baseline,"Haha, yeah I want to test your capabilities! Describe the",moves,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,"Haha, yeah I want to test your capabilities! Describe the",moves,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,"Haha, yeah I want to test your capabilities! Describe the",moves,pun,pun | failure | function | solution | mac,0,0,,,0,0.0,,
next_word,qwen,"Haha, yeah I want to test your capabilities! Describe the moves John Cena would",make, make if he were to, make if he were to |  do in a match against |  make in a battle against |  have made on a Monday,275.20108222961426,1,1,,2,1.0,,
next_word,frequency_baseline,"Haha, yeah I want to test your capabilities! Describe the moves John Cena would",make,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,"Haha, yeah I want to test your capabilities! Describe the moves John Cena would",make,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,"Haha, yeah I want to test your capabilities! Describe the moves John Cena would",make,just,just | neural | do | easily | relationship,0,0,,,0,0.0,,
next_word,qwen,"Haha, yeah I want to test your capabilities! Describe the moves John Cena would make in such",a," a situation.

As a"," a situation.

As a |  a situation when he was |  a scenario where he was |  a situation. If you |  a scenario. Please make",282.9279899597168,1,1,,2,1.0,,
next_word,frequency_baseline,"Haha, yeah I want to test your capabilities! Describe the moves John Cena would make in such",a,the,the | to | you | a | in,0,1,4,,1,0.0,,
next_word,ngram_baseline,"Haha, yeah I want to test your capabilities! Describe the moves John Cena would make in such",a,the,the | to | you | a | in,0,1,4,,1,0.0,,
next_word,random_baseline,"Haha, yeah I want to test your capabilities! Describe the moves John Cena would make in such",a,remote,remote | step | vehicle | chatgpt | taste,0,0,,,0,0.0,,
next_word,qwen,Could,you, Instructions for the FSA," Instructions for the FSA |  Solution A be used for |  Access to Electricity in Rural | este o soluț | arent, the second in",212.13698387145996,0,,,0,0.0,,
next_word,frequency_baseline,Could,you,the,the | to | you | a | in,0,1,3,,1,0.0,,
next_word,ngram_baseline,Could,you,you,you,0,1,1,,2,1.0,,
next_word,random_baseline,Could,you,pronunciation,pronunciation | c | and | confines | hi,0,0,,,0,0.0,,
next_word,qwen,Could you,write, explain how to find the, explain how to find the |  provide me with a detailed |  please provide me with a |  explain how to create a |  explain how to determine the,239.0308380126953,0,,,0,0.0,,
next_word,frequency_baseline,Could you,write,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,Could you,write,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,Could you,write,internet,internet | solution | bananas | intimate | specifies,0,0,,,0,0.0,,
next_word,qwen,Could you write a,small, comprehensive plan to help an, comprehensive plan to help an |  descriptive paragraph about a scene |  proposal for a multi-year |  script for a two-part |  comprehensive and well-structured,242.42615699768066,0,,,0,0.0,,
next_word,frequency_baseline,Could you write a,small,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,Could you write a,small,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,Could you write a,small,terms,terms | latency | phone | email | count,0,0,,,0,0.0,,
next_word,qwen,Could you write a small program,that, that can generate a report, that can generate a report |  to calculate the number of |  that uses the concept of |  that can handle an arbitrary |  that can use the knowledge,246.25802040100098,1,1,,2,1.0,,
next_word,frequency_baseline,Could you write a small program,that,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,ngram_baseline,Could you write a small program,that,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,random_baseline,Could you write a small program,that,humans,humans | enough | differ | complete | layman's,0,0,,,0,0.0,,
next_word,qwen,Could you write a small program that,does, will let the user enter, will let the user enter |  displays the characters from a |  takes input from the user |  implements the algorithm and output |  calculates the sum of all,250.7932186126709,0,,,1,0.0,,
next_word,frequency_baseline,Could you write a small program that,does,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,Could you write a small program that,does,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,Could you write a small program that,does,internet,internet | complete | something | support | confused,0,0,,,0,0.0,,
next_word,qwen,Now,tell,Address::NowAddress(int,"Address::NowAddress(int |  Access:

Access to the |  Instructions: You are given |  Question: What is the |  Full Circle

There is",213.88506889343262,0,,,0,0.0,,
next_word,frequency_baseline,Now,tell,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,Now,tell,turn,turn,0,0,,,0,0.0,,
next_word,random_baseline,Now,tell,available,available | need | up | why | hi,0,0,,,0,0.0,,
next_word,qwen,Now tell,me, me the problem and the, me the problem and the |  me the difference between a |  me what the problem is |  me something about the game |  me the problem statement first,249.31693077087402,1,1,,2,1.0,,
next_word,frequency_baseline,Now tell,me,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,ngram_baseline,Now tell,me,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,random_baseline,Now tell,me,my,my | every | m | do | has,0,0,,,1,0.0,,
next_word,qwen,Now tell me some,news, information about the general characteristics," information about the general characteristics |  examples of common sense.
 |  examples of what I am |  examples of what people in |  examples of how the concept",243.96371841430664,0,,,1,0.0,,
next_word,frequency_baseline,Now tell me some,news,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,Now tell me some,news,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,Now tell me some,news,out,out | way | development | controls | steering,0,0,,,0,0.0,,
next_word,qwen,Now tell me some news,about, stories or events in the," stories or events in the |  about the health of the |  about the latest trends in |  about the current situation in | , and I will be",246.4120388031006,1,2,,1,0.0,,
next_word,frequency_baseline,Now tell me some news,about,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,Now tell me some news,about,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,Now tell me some news,about,graph,graph | effective | warnings | create | while,0,0,,,0,0.0,,
next_word,qwen,Now tell me some news about,AGI," AI, and then explain"," AI, and then explain |  the future of technology in |  the upcoming events in the |  the 202 |  the upcoming annual conference of",261.6729736328125,0,,,1,0.0,,
next_word,frequency_baseline,Now tell me some news about,AGI,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,Now tell me some news about,AGI,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,Now tell me some news about,AGI,applications,applications | options | ssh | languages | work,0,0,,,0,0.0,,
next_word,qwen,"Yes, I just wanna see if",**Markdown**, you can help me solve," you can help me solve |  the calculation is correct, |  I can figure it out |  my code can handle some |  I can solve the problem",249.7420310974121,0,,,0,0.0,,
next_word,frequency_baseline,"Yes, I just wanna see if",**Markdown**,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,"Yes, I just wanna see if",**Markdown**,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,"Yes, I just wanna see if",**Markdown**,help,help | graph | specifically | what | best,0,0,,,0,0.0,,
next_word,qwen,"Yes, I just wanna see if **Markdown** images can work on this conversation.",I," If yes, then please"," If yes, then please |  So, to do this |  Also, I want to |  If it works, then |  So, I'm going",284.04712677001953,0,,,0,0.0,,
next_word,frequency_baseline,"Yes, I just wanna see if **Markdown** images can work on this conversation.",I,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,ngram_baseline,"Yes, I just wanna see if **Markdown** images can work on this conversation.",I,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,random_baseline,"Yes, I just wanna see if **Markdown** images can work on this conversation.",I,instructions,instructions | updates | an | gas | provide,0,0,,,0,0.0,,
next_word,qwen,"Yes, I just wanna see if **Markdown** images can work on this conversation. I have tried some images on **Chat** before and",it," they worked, but I"," they worked, but I |  I can't figure out |  I can see that it |  it works. But I",305.49120903015137,1,4,,1,0.0,,
next_word,frequency_baseline,"Yes, I just wanna see if **Markdown** images can work on this conversation. I have tried some images on **Chat** before and",it,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,ngram_baseline,"Yes, I just wanna see if **Markdown** images can work on this conversation. I have tried some images on **Chat** before and",it,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,random_baseline,"Yes, I just wanna see if **Markdown** images can work on this conversation. I have tried some images on **Chat** before and",it,there,there | verified | solution | see | understand,0,0,,,1,0.0,,
next_word,qwen,"Yes, I just wanna see if **Markdown** images can work on this conversation. I have tried some images on **Chat** before and it works, but I gonna give contexts about",the, what I need to do, what I need to do |  the image **Momo |  which images I want to |  some of the features that |  the **AI** and,328.1528949737549,1,2,,1,0.0,,
next_word,frequency_baseline,"Yes, I just wanna see if **Markdown** images can work on this conversation. I have tried some images on **Chat** before and it works, but I gonna give contexts about",the,the,the | to | you | a | in,0,1,1,,2,1.0,,
next_word,ngram_baseline,"Yes, I just wanna see if **Markdown** images can work on this conversation. I have tried some images on **Chat** before and it works, but I gonna give contexts about",the,the,the | to | you | a | in,0,1,1,,2,1.0,,
next_word,random_baseline,"Yes, I just wanna see if **Markdown** images can work on this conversation. I have tried some images on **Chat** before and it works, but I gonna give contexts about",the,complete,complete | calculator | problem | please | websites,0,0,,,0,0.0,,
next_word,qwen,"Yes, I just wanna see if **Markdown** images can work on this conversation. I have tried some images on **Chat** before and it works, but I gonna give contexts about the image.. So is it OK for",you, me to use **Markdown, me to use **Markdown |  me to put the image |  me to use the image,404.7727584838867,0,,,1,0.0,,
next_word,frequency_baseline,"Yes, I just wanna see if **Markdown** images can work on this conversation. I have tried some images on **Chat** before and it works, but I gonna give contexts about the image.. So is it OK for",you,the,the | to | you | a | in,0,1,3,,1,0.0,,
next_word,ngram_baseline,"Yes, I just wanna see if **Markdown** images can work on this conversation. I have tried some images on **Chat** before and it works, but I gonna give contexts about the image.. So is it OK for",you,the,the | to | you | a | in,0,1,3,,1,0.0,,
next_word,random_baseline,"Yes, I just wanna see if **Markdown** images can work on this conversation. I have tried some images on **Chat** before and it works, but I gonna give contexts about the image.. So is it OK for",you,effective,effective | exercising | m | many | respond,0,0,,,0,0.0,,
next_word,qwen,what,is, Addressable Device is considered," Addressable Device is considered |  Course is the best?
 |  Answer is the correct one |  Answer is the correct answer |  Homebrew can help you",223.6309051513672,0,,,0,0.0,,
next_word,frequency_baseline,what,is,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,what,is,are,are | linux | would,0,0,,,2,0.0,,
next_word,random_baseline,what,is,moment,moment | prompt | want | bought | terminal,0,0,,,0,0.0,,
next_word,qwen,what is the,main, probability of a certain event," probability of a certain event |  total number of ways to |  difference between a linear equation |  formula for the number of |  value of x, if",243.75009536743164,0,,,0,0.0,,
next_word,frequency_baseline,what is the,main,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,ngram_baseline,what is the,main,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,random_baseline,what is the,main,verified,verified | need | moment | religion | modified,0,0,,,0,0.0,,
next_word,qwen,what is the main similarity,between," between the two statements,"," between the two statements, |  between the three different types |  between the two functions f |  between the solutions of a |  between the two different types",246.76895141601562,1,1,,2,1.0,,
next_word,frequency_baseline,what is the main similarity,between,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,ngram_baseline,what is the main similarity,between,the,the | to | you | a | in,0,0,,,1,0.0,,
next_word,random_baseline,what is the main similarity,between,interesting,interesting | do | was | real | date,0,0,,,0,0.0,,
next_word,qwen,what is the main similarity between Eskimo,society, and the Native American tribes," and the Native American tribes |  and other Arctic tribes?

 |  and the other native peoples |  and Arctic peoples of the |  and Inuit? A",252.04205513000488,0,,,0,0.0,,
next_word,frequency_baseline,what is the main similarity between Eskimo,society,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,what is the main similarity between Eskimo,society,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,what is the main similarity between Eskimo,society,or,or | long | imagine | unable | goal,0,0,,,0,0.0,,
next_word,qwen,what is the main similarity between Eskimo society and,modern," the Russian people? 

"," the Russian people? 

 |  the Inuit? | |  the other nations in the |  Native American tribes?

Answer |  the traditional society of the",254.04715538024902,0,,,0,0.0,,
next_word,frequency_baseline,what is the main similarity between Eskimo society and,modern,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,what is the main similarity between Eskimo society and,modern,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,what is the main similarity between Eskimo society and,modern,difficult,difficult | parallel | left | world | vehicle,0,0,,,0,0.0,,
next_word,qwen,"Thats nice, now",please," let's see, for"," let's see, for |  let's see, what |  let me think about the |  I need to ask you |  can you show me how",245.85390090942383,0,,,1,0.0,,
next_word,frequency_baseline,"Thats nice, now",please,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,"Thats nice, now",please,turn,turn,0,0,,,0,0.0,,
next_word,random_baseline,"Thats nice, now",please,limit,limit | kind | opinions | be | angr,0,0,,,0,0.0,,
next_word,qwen,"Thats nice, now please rewrite the",story, text to be more descriptive," text to be more descriptive |  paragraph in more descriptive, |  essay into an academic style |  following: ""I'll |  essay to make it more",273.5769748687744,0,,,0,0.0,,
next_word,frequency_baseline,"Thats nice, now please rewrite the",story,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,ngram_baseline,"Thats nice, now please rewrite the",story,the,the | to | you | a | in,0,0,,,0,0.0,,
next_word,random_baseline,"Thats nice, now please rewrite the",story,they,they | speak | original | life | freely,0,0,,,0,0.0,,
next_word,qwen,"Thats nice, now please rewrite the story so that Lilly is",hating, the one who is the," the one who is the |  a leader, and not |  a character in the story |  the one who is doing",269.9301242828369,0,,,0,0.0,,
